period_type,period_start,period_label,reporter_country,reporter_iso,partner_country,partner_iso,flow,commodity_group,analysis_bucket,hs6,hs_description,export_value_usd,export_quantity_ton,export_unit_value_usd_per_ton,tracked_reporter_share_by_value_pct,tracked_reporter_share_by_quantity_pct,rank_by_value_in_partner_market,rank_by_unit_value_in_partner_market,data_quality_flag,unit_value_flag,confidence_score,notes,source_name,source_url,fetched_at
A,2020-01-01,2020,Brazil,BRA,Cayman Isds,CYM,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,24,0.004,6000,13.015184,63.492063,2,2,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Cayman Isds,CYM,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,160.4,0.0023,69739.130435,86.984816,36.507937,1,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Chile,CHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,15394571,10580.238,1455.03069,96.307087,96.695829,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Chile,CHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,590307.718,361.534908,1632.782077,3.692913,3.304171,2,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,China,CHN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,24506102,9726.033,2519.640022,33.850907,26.087387,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,China,CHN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,12311157.071,3998.35357,3079.056631,17.005717,10.724475,3,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,China,CHN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,35576966.828,23558.1244,1510.178239,49.143376,63.188138,1,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,"China, Hong Kong SAR",HKG,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1924925,819.48,2348.959096,40.145308,34.570389,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,"China, Hong Kong SAR",HKG,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1800570.483,915.12516,1967.567456,37.55183,38.605254,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,"China, Hong Kong SAR",HKG,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1069398.603,635.862781,1681.8072,22.302862,26.824357,3,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,"China, Macao SAR",MAC,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,75209,37.76,1991.763771,69.611536,66.292135,1,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,"China, Macao SAR",MAC,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,32832,19.2,1710,30.388464,33.707865,2,2,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Colombia,COL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,65394864,42824.341,1527.048928,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Costa Rica,CRI,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,510706,299.85,1703.204936,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Croatia,HRV,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,20507969,11967.755,1713.602008,87.600612,86.0611,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Croatia,HRV,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2902790.92,1938.359436,1497.550385,12.399388,13.9389,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Cuba,CUB,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,3297192,1924.001,1713.716365,100,100,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Cyprus,CYP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2947343,1505.308,1957.966742,99.998643,99.999734,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Cyprus,CYP,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,40,0.004,10000,0.001357,0.000266,2,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Czechia,CZE,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,346021,134.52,2572.264347,16.649277,10.686743,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Czechia,CZE,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1848,0.374,4941.176471,0.088919,0.029712,3,1,ok,low_volume_for_competitor_benchmark,0.55,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share. Low-volume destination (< 50 tons); unit value can be unstable.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Czechia,CZE,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1730425.4,1123.861782,1539.713715,83.261804,89.283545,1,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Denmark,DNK,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,9402508,4146.184,2267.749815,76.919892,72.202613,1,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Denmark,DNK,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,403639.028,75.53,5344.088812,3.302084,1.315297,3,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Denmark,DNK,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2417619.45,1520.71529,1589.790979,19.778024,26.48209,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Dominican Rep.,DOM,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,9634566,4680.8,2058.3161,61.159709,52.989493,1,1,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Vietnam,VNM,Dominican Rep.,DOM,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,6118560.038,4152.649259,1473.411227,38.840291,47.010507,2,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Brazil,BRA,Ecuador,ECU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,6409826,5196.8,1233.417873,30.722136,35.491839,2,3,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=76&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
A,2020-01-01,2020,Indonesia,IDN,Ecuador,ECU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1008000,720,1400,4.831319,4.917281,3,2,ok,ok,0.82,"Export unit value is calculated as SUM(value_usd) / SUM(quantity_ton). Use as a directional competitor benchmark only; it is not a transaction price, invoice price, FOB contract price, margin, or profit. Reporter share fields are shares within Vietnam, Brazil, and Indonesia only, not global destination-market share.",UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=360&flowCode=X&cmdCode=090111&period=2020&includeDesc=true,2026-05-30T19:13:38.772Z
